Path; Precision; Recall; SDE; BB-IOU; IOU-20; IOU-15; IOU-10; IOU-5; IOU-0
x1/frame130.png; 43.85297877379578; 30.82160453540137; 37.33729165459857; 0.1727542174581597; 0.28896882494004794; 0.27577937649880097; 0.259392486011191; 0.08633093525179857; 0.005995203836930456
x1/frame131.png; 46.02780574544379; 19.617396172671043; 32.82260095905742; 0.22621117622354017; 0.2929936305732484; 0.2764331210191083; 0.22760084925690022; 0.14607218683651804; 0.01019108280254777
x1/frame132.png; 37.79673399046378; 51.571512172323125; 44.68412308139345; 0.2637159774811892; 0.29446640316205536; 0.2841897233201581; 0.2276679841897233; 0.11818181818181818; 0.005138339920948616
x1/frame133.png; 0.0; None; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0
x1/frame134.png; 8.501752210543774; 230.2773786031124; 119.38956540682808; 0.21866454254417786; 0.27823890292313247; 0.24070732587513533; 0.15734391916275714; 0.03536629375676651; 0.0007217610970768675
x1/frame135.png; 6.669835966824995; 139.9788948779284; 73.3243654223767; 0.21680114914580298; 0.3987603305785124; 0.3622589531680441; 0.20041322314049587; 0.09848484848484848; 0.012741046831955923
x1/frame136.png; 9.186416234788783; 189.0600304647615; 99.12322334977515; 0.3552241052487994; 0.3404174573055028; 0.25882352941176473; 0.14535104364326376; 0.044781783681214424; 0.004933586337760911
x1/frame137.png; 10.88297636055812; 138.24498316852637; 74.56397976454225; 0.4597988908814356; 0.3138183383555747; 0.28755919070167885; 0.2449418854928971; 0.1605682307361171; 0.015927679724494187
x1/frame138.png; 14.317389541770133; 154.06209473938486; 84.1897421405775; 0.33211017946894406; 0.2758158247653107; 0.2601698703620921; 0.24273580688421995; 0.20116227089852481; 0.0116227089852481
x1/frame139.png; 10.522797286140376; 177.8555842340344; 94.1891907600874; 0.33873702096251507; 0.2659654395191585; 0.2505634861006762; 0.22877535687453043; 0.1457550713749061; 0.011269722013523666
x1/frame140.png; 11.390537479314448; 186.79729980642827; 99.09391864287136; 0.4866066109005982; 0.2990331491712707; 0.27209944751381215; 0.2541436464088398; 0.14053867403314918; 0.008977900552486187
x1/frame141.png; 7.477292546068639; 189.05401493532017; 98.2656537406944; 0.4669027410863171; 0.34832756632064593; 0.32718185313341025; 0.25413302575932334; 0.15417147251057287; 0.006920415224913495
x1/frame142.png; 7.1004924079869625; 211.39753721774878; 109.24901481286787; 0.3907078986969898; 0.34957463263727767; 0.3290796597061098; 0.25792730085073473; 0.14191802010827534; 0.004640371229698376
x1/frame143.png; 6.970608097244968; 190.53267785263154; 98.75164297493825; 0.40932991708832844; 0.3721732464545803; 0.3242621694135684; 0.2648524338827137; 0.1399003449597547; 0.009582215408202376
x1/frame144.png; 5.633871860962482; 206.3880690456228; 106.01097045329264; 0.19898118884861213; 0.3626062322946176; 0.33958923512747874; 0.27726628895184136; 0.16820113314447593; 0.009206798866855524
x1/frame145.png; 7.061576150505175; 262.33236931014903; 134.6969727303271; 0.3207694671794856; 0.295; 0.23566666666666666; 0.18833333333333332; 0.149; 0.015666666666666666
x1/frame146.png; 8.920642090081746; 308.2595613421568; 158.59010171611928; 0.21198255536321853; 0.21062441752096925; 0.17955886921404163; 0.1301646474060267; 0.10189499844672259; 0.005591798695246971
x1/frame147.png; 8.802187091360597; 279.9212424450004; 144.36171476818052; 0.204626805002506; 0.27461813454663636; 0.20766980825479364; 0.15892102697432564; 0.09002274943126422; 0.0025999350016249595
x1/frame148.png; 14.32879615481833; 200.75361098552537; 107.54120357017185; 0.43817304823095254; 0.27216916780354705; 0.24249658935879945; 0.16336971350613916; 0.03137789904502047; 0.00034106412005457026
x1/frame149.png; 9.410711713257871; 236.4779033276968; 122.94430752047734; 0.32747438435478393; 0.2567925778661365; 0.2140490390987409; 0.1656726308813784; 0.10205434062292909; 0.003976143141153081
x2/frame100.png; 9.855590195980168; 180.13476365450126; 94.99517692524071; 0.3928878103658592; 0.3544638140517697; 0.3082408874801902; 0.20602218700475436; 0.14447966191230852; 0.02271526677231907
x2/frame101.png; 19.45436447247903; 75.07709110093343; 47.26572778670623; 0.4837564051827372; 0.35510328068043745; 0.29131227217496963; 0.21445929526123936; 0.033110571081409475; 0.0009113001215066828
x2/frame102.png; 11.278417311023532; 92.07055200344563; 51.67448465723458; 0.4872299682748855; 0.37794828076158; 0.3373117362887184; 0.27195225916453536; 0.10372264847968173; 0.007956805910770106
x2/frame103.png; 13.489402367935664; 87.31238093604807; 50.40089165199187; 0.5151601969644422; 0.37101865136298423; 0.33945480631276903; 0.20774748923959827; 0.0321377331420373; 0.0014347202295552368
x2/frame104.png; 13.786174010069754; 51.00736900504341; 32.39677150755658; 0.46378889940761986; 0.367247007616975; 0.3280739934711643; 0.25081610446137104; 0.16730141458106637; 0.004352557127312296
x2/frame105.png; 12.655388978704046; 60.93819476853527; 36.796791873619654; 0.48494205824996617; 0.32510845986984815; 0.28931670281995664; 0.24376355748373102; 0.16784164859002168; 0.01762472885032538
x2/frame106.png; 10.673006787828422; 45.41801763197548; 28.04551220990195; 0.46295350180025213; 0.3500554323725055; 0.32621951219512196; 0.2874168514412417; 0.2347560975609756; 0.026053215077605323
x2/frame107.png; 16.34989547300415; 32.85915723750179; 24.604526355252972; 0.5741283219184248; 0.37844155844155847; 0.33974025974025973; 0.2922077922077922; 0.21324675324675324; 0.011948051948051949
x2/frame108.png; 15.161457716966723; 35.96281866307349; 25.562138190020107; 0.6089485071159751; 0.3504469987228608; 0.31060025542784164; 0.24521072796934865; 0.12337164750957855; 0.0038314176245210726
x2/frame109.png; 21.632175320811598; 28.48609525325184; 25.05913528703172; 0.6124838599613308; 0.381201044386423; 0.3412532637075718; 0.30261096605744126; 0.10600522193211488; 0.004438642297650131
x2/frame110.png; 19.94220657399038; 47.04664589134526; 33.49442623266782; 0.6311396450762148; 0.3295402822030041; 0.2560309512972235; 0.17592171142467; 0.09217114246700045; 0.0038689121529358215
x2/frame111.png; 9.16272857781364; 25.78362513312465; 17.473176855469145; 0.7005640817094155; 0.3945167286245353; 0.3743029739776952; 0.35315985130111527; 0.30297397769516726; 0.03578066914498141
x2/frame112.png; 9.401364569899007; 52.40636728065037; 30.90386592527469; 0.727667690059131; 0.38912046686119217; 0.3755731554814506; 0.34139224676948726; 0.27094622759483117; 0.013964151729887454
x2/frame113.png; 12.254931197999227; 66.71185368513974; 39.483392441569485; 0.8440360812841884; 0.3608581258854483; 0.34790528233151186; 0.2956891317547055; 0.22201983404169195; 0.007083586318558996
x2/frame114.png; 27.901865785028484; 79.42482295833523; 53.66334437168186; 0.8291568076443789; 0.32242890741928587; 0.24652555056660252; 0.16827025871285012; 0.08552490912978405; 0.003420996365191362
x2/frame115.png; 18.591161744249302; 81.42130917007007; 50.00623545715969; 0.8723288512521723; 0.38359106529209624; 0.2916666666666667; 0.20704467353951891; 0.12048969072164949; 0.010094501718213059
x2/frame116.png; 15.943742191917263; 85.90467157931369; 50.924206885615476; 0.8670478740666548; 0.37409626110307787; 0.3284445362528403; 0.25325346002891963; 0.12270192109068374; 0.011567857880603181
x2/frame117.png; 14.826807932599044; 80.41313536475653; 47.61997164867778; 0.8720391535497986; 0.3775986423419601; 0.3442935935511243; 0.28722952906236743; 0.1550700042426814; 0.008909630886720407
x2/frame118.png; 13.269749568642462; 93.69807443428418; 53.483912001463324; 0.8393322940722144; 0.3642739273927393; 0.3226072607260726; 0.23287953795379537; 0.1318069306930693; 0.010932343234323433
x2/frame119.png; 25.76306893184622; 87.05444291324012; 56.40875592254317; 0.7270182035653427; 0.35023041474654376; 0.32509426057813157; 0.2387934645999162; 0.1359447004608295; 0.012568077084206116
x2/frame120.png; 22.06268367182096; 85.47066888581142; 53.76667627881619; 0.8363844150038715; 0.31615196622972674; 0.2708287047322817; 0.22683848033770274; 0.12797156187513886; 0.009109086869584537
x2/frame121.png; 13.766722108389198; 110.54345710351618; 62.15508960595269; 0.5451968477926497; 0.32157554379776604; 0.2972761120909269; 0.228297080148932; 0.14442484812855183; 0.008426415833823241
x2/frame122.png; 22.467747681722116; 94.24221582807301; 58.354981754897565; 0.623171819512934; 0.34118423948932425; 0.3286374642306846; 0.2857142857142857; 0.16596962359674225; 0.007924279110719789
x2/frame123.png; 25.41403794581663; 91.47409677403746; 58.44406735992705; 0.6201226520142212; 0.3464852607709751; 0.30634920634920637; 0.24353741496598638; 0.14285714285714285; 0.014965986394557823
x2/frame124.png; 19.392460117212444; 74.58085118376658; 46.98665565048951; 0.6004242043980272; 0.3658307944691821; 0.35434731661588936; 0.2873213030232013; 0.16803374736348722; 0.009139910944457465
x2/frame125.png; 11.96525698076118; 55.081284853159396; 33.523270916960286; 0.6701810913213402; 0.3537974683544304; 0.32974683544303796; 0.2563291139240506; 0.1358649789029536; 0.010759493670886076
x2/frame126.png; 18.95860904205408; 78.88229734805849; 48.92045319505628; 0.7115492537446386; 0.3493670886075949; 0.3377637130801688; 0.29578059071729956; 0.2318565400843882; 0.020253164556962026
x2/frame127.png; 14.518550309815394; 84.11693129044203; 49.31774080012871; 0.7722822913937121; 0.32614499897309507; 0.306017662764428; 0.27479975354282193; 0.21031012528239884; 0.0250564797699733
x2/frame128.png; 20.48744018153881; 88.87711512641465; 54.682277653976726; 0.7309683135011648; 0.2996068694392717; 0.2878129526174219; 0.26629422718808193; 0.1940823505069315; 0.014069935857645354
x2/frame129.png; 20.086092231989984; 95.61180767830055; 57.848949955145265; 0.7258759190883917; 0.3023744484135323; 0.29144778314772013; 0.26202983820130277; 0.21180920361420466; 0.030258457659172094
x2/frame130.png; 37.62567537534357; 75.70417312705301; 56.664924251198286; 0.7626788260263764; 0.340379167574635; 0.3244715624319024; 0.2776203966005666; 0.22248855959904118; 0.017432991937241227
x2/frame131.png; 40.394839063133865; 71.82678038243594; 56.11080972278491; 0.7587566215271799; 0.3480079242791107; 0.3220338983050847; 0.2824125027514858; 0.17609509134932863; 0.017389390270746204
x2/frame132.png; 36.95916910841439; 71.4723111453173; 54.21574012686585; 0.7715541330566327; 0.37344656172328083; 0.35729080364540183; 0.27816901408450706; 0.18931234465617233; 0.025062137531068767
x2/frame133.png; 30.069100059207297; 177.14509126530913; 103.60709566225822; 0.5391530373831775; 0.2982573726541555; 0.2848525469168901; 0.24754244861483468; 0.12042001787310098; 0.0071492403932082215
x2/frame134.png; 13.43961647603718; 75.87024404237428; 44.65493025920573; 0.6638090019854808; 0.2958921694480103; 0.271074026529739; 0.22657252888318358; 0.10847240051347883; 0.0014976465554129225
x2/frame135.png; 10.109556658887842; 44.75927132086436; 27.4344139898761; 0.5609079291990537; 0.36059225512528476; 0.3328018223234624; 0.285876993166287; 0.13120728929384967; 0.008656036446469248
x2/frame136.png; 9.934921441165457; 37.983405326648935; 23.959163383907196; 0.5280547566316254; 0.3695652173913043; 0.3343792021515016; 0.28216046615867324; 0.14388166741371583; 0.007171671896010758
x2/frame137.png; 12.673415570249546; 26.478949620283238; 19.576182595266392; 0.5783307980999204; 0.3935361216730038; 0.3602661596958175; 0.24857414448669202; 0.07723384030418251; 0.003326996197718631
x2/frame138.png; 10.043335061230927; 41.24478310773118; 25.644059084481054; 0.6053355515198497; 0.3663135593220339; 0.32966101694915256; 0.18093220338983051; 0.09194915254237288; 0.0014830508474576272
x2/frame139.png; 14.459416031397856; 47.06612761737562; 30.76277182438674; 0.46242787588315964; 0.3541717942407088; 0.31749938469111494; 0.23677085897120353; 0.06596111247846419; 0.004676347526458282
x2/frame140.png; 11.108587455484026; 25.220390284084868; 18.164488869784446; 0.5124789861631966; 0.39699516170104404; 0.3801884390119684; 0.3228927934810288; 0.2103386809269162; 0.01935319582378406
x2/frame141.png; 14.4901358758153; 31.096868757778296; 22.793502316796797; 0.562865023936683; 0.38770977295162884; 0.293928923988154; 0.1910167818361303; 0.0508390918065153; 0.0027147087857847976
x2/frame142.png; 15.18183450727636; 42.921866718382724; 29.05185061282954; 0.46100138951772807; 0.3809637976504435; 0.30975785183409255; 0.20882282426276672; 0.10333253416446896; 0.007192519779429393
x2/frame143.png; 8.29820427624553; 46.886086423213406; 27.592145349729467; 0.5357589326808584; 0.3880597014925373; 0.36391571553994734; 0.2721685689201054; 0.18239683933274803; 0.007462686567164179
x2/frame144.png; 18.80187189937819; 26.90834501921493; 22.85510845929656; 0.5252982416915534; 0.40151133501259445; 0.37808564231738034; 0.29622166246851384; 0.14307304785894207; 0.019899244332493703
x2/frame145.png; 10.31121122457671; 42.41533589031244; 26.363273557444575; 0.568573599104994; 0.38071525577184245; 0.31484834766862835; 0.19963784517881394; 0.12901765504753282; 0.01244907197827071
x2/frame146.png; 18.481081928065763; 30.889632362896535; 24.68535714548115; 0.5517190767988845; 0.3530586766541823; 0.2581772784019975; 0.16004993757802746; 0.06791510611735331; 0.0022471910112359553
x2/frame147.png; 7.7124494135644515; 513.6629783687575; 260.68771389116097; 0.19399087034722984; 0.26332288401253917; 0.21373610715303507; 0.12824166429182104; 0.04787688800227985; 0.0005699629524080935
x2/frame148.png; 16.773337638695573; 46.04929143951193; 31.411314539103753; 0.5224382564434438; 0.3118355776045358; 0.247578549492086; 0.15072052917552564; 0.07890385069690527; 0.0007087172218284905
x2/frame149.png; 14.390300174389084; 43.25504474054828; 28.82267245746868; 0.587460665492486; 0.3499010880316518; 0.2801681503461919; 0.1562809099901088; 0.09347181008902077; 0.0017309594460929772
x3/frame100.png; 47.86184453090671; 11.691567102956377; 29.776705816931543; 0.26346632211330584; 0.4917793204238217; 0.4322250639386189; 0.3978808914870296; 0.26342710997442453; 0.021191085129704055
x3/frame101.png; 20.43815833099778; 22.756791070810127; 21.597474700903952; 0.2775766266355978; 0.41910192444761224; 0.37324780232834404; 0.31931575196008555; 0.20812544547398432; 0.033024471370871944
x3/frame102.png; 24.43231771508678; 24.386657358004996; 24.40948753654589; 0.32085573132276024; 0.4024674115456238; 0.3633612662942272; 0.2963221601489758; 0.13943202979515829; 0.01047486033519553
x3/frame103.png; 10.210691027579783; 32.33643686205788; 21.273563944818832; 0.21571958081835102; 0.42891120507399577; 0.38266384778012685; 0.32795983086680763; 0.1921247357293869; 0.011892177589852008
x3/frame104.png; 8.32244349721063; 18.611780733034976; 13.467112115122802; 0.1702627708450213; 0.48544545721846516; 0.45545427815348427; 0.35489561893560717; 0.17053807703616583; 0.004410467509556013
x3/frame105.png; 17.95065169742372; 14.357882790364625; 16.15426724389417; 0.43334848760380673; 0.41262135922330095; 0.38802588996763754; 0.341747572815534; 0.18414239482200648; 0.007766990291262136
x3/frame106.png; 18.049286864363463; 11.146908014001413; 14.598097439182439; 0.3758012361344194; 0.43902439024390244; 0.37178642056690836; 0.2811470006591958; 0.16051417270929466; 0.005603164139749505
x3/frame107.png; 10.265874778455853; 8.300513432823355; 9.283194105639604; 0.3121090429138976; 0.47486195873292647; 0.46875908166230745; 0.42574832897413545; 0.2926474861958733; 0.03487358326068003
x3/frame108.png; 0.0; None; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0
x3/frame109.png; 6.579283253862275; 243.23989051814146; 124.90958688600188; 0.4449588044403296; 0.3938260056127222; 0.3213283442469598; 0.2722170252572498; 0.13470533208606175; 0.008886810102899906
x3/frame110.png; 8.18053886197473; 68.39002994374229; 38.28528440285851; 0.28988573663571826; 0.3828629717783067; 0.34206052363141787; 0.2366541992519551; 0.08840530431825909; 0.005440326419585175
x3/frame111.png; 16.885676775680167; 32.14788730604205; 24.51678204086111; 0.4914568179543767; 0.3353015605229861; 0.28932939687895404; 0.21467735132855334; 0.12526360185575705; 0.016026992830029525
x3/frame112.png; 11.392522261368532; 25.738864462062608; 18.56569336171557; 0.5937553000801455; 0.39668367346938777; 0.34651360544217685; 0.2942176870748299; 0.16156462585034015; 0.008078231292517007
x3/frame113.png; 20.08361625666219; 178.54202677391024; 99.31282151528622; 0.48391168992336525; 0.20753102267864784; 0.1715875053487377; 0.12152332049636286; 0.025673940949935817; 0.002139495079161318
x3/frame114.png; 13.137242077874669; 66.10505209424385; 39.62114708605926; 0.24452300362932022; 0.32727960650775634; 0.30419977298524403; 0.2455542943624669; 0.11577752553916004; 0.006432084752175558
x3/frame115.png; 9.511163310501063; 59.235166732948926; 34.37316502172499; 0.29575987735548476; 0.3817631479379493; 0.29701097237987134; 0.23306848278471434; 0.10442678774120318; 0.0011350737797956867
x3/frame116.png; 16.264618985379705; 30.192288116532104; 23.228453550955905; 0.7112462892152814; 0.34302023871302545; 0.2952776336274001; 0.23663725998962118; 0.12350804359107422; 0.007265179034769071
x3/frame117.png; 13.339692459200966; 92.9142995675764; 53.126996013388684; 0.6929425028184892; 0.28834618680377033; 0.24250214224507283; 0.1829477292202228; 0.10539845758354756; 0.008140531276778063
x3/frame118.png; 10.113178601208014; 51.0506630080563; 30.581920804632155; 0.6701435244217907; 0.39299802761341224; 0.3634122287968442; 0.33086785009861935; 0.23175542406311636; 0.011341222879684419
x3/frame119.png; 16.17296763447393; 33.40707823102779; 24.79002293275086; 0.4680800336961676; 0.3583948339483395; 0.3316420664206642; 0.275830258302583; 0.24077490774907748; 0.013837638376383764
x3/frame120.png; 31.519216356118225; 46.66147073437117; 39.0903435452447; 0.49224192161887104; 0.15885765283355643; 0.13297634984381973; 0.10307898259705489; 0.06514948683623382; 0.00535475234270415
x3/frame121.png; 17.529219992151113; 52.41852653810471; 34.97387326512791; 0.49755248852869854; 0.30577777777777776; 0.16044444444444445; 0.11866666666666667; 0.07955555555555556; 0.003111111111111111
x3/frame122.png; 34.9284963781855; 15.629116868629545; 25.278806623407522; 0.23045679662956353; 0.42380422691879865; 0.3359288097886541; 0.21746384872080088; 0.07397107897664071; 0.0027808676307007787
x3/frame123.png; 3.532376134408471; 762.3342363320838; 382.9333062332461; 0.2083835646740032; 0.34103641456582634; 0.29971988795518206; 0.23249299719887956; 0.15966386554621848; 0.018907563025210083
x3/frame124.png; 15.452348211442128; 167.2187063493396; 91.33552728039086; 0.23701695556601118; 0.25668253387037715; 0.19113877700476017; 0.16038081288905162; 0.10216038081288906; 0.006224826071036251
x3/frame125.png; 6.696704116244582; 7.6496265446762335; 7.173165330460408; 0.772259730106117; 0.5189798339264532; 0.4970344009489917; 0.40094899169632264; 0.30486358244365364; 0.033214709371293
x3/frame126.png; 16.398577375766983; 26.42024666425593; 21.40941202001146; 0.4971378304852819; 0.42705005324813633; 0.30564430244941426; 0.21778487752928646; 0.09850905218317359; 0.004792332268370607
x3/frame127.png; 12.04012976389336; 14.771323035686795; 13.405726399790076; 0.5813002000176403; 0.4756944444444444; 0.35912698412698413; 0.24603174603174602; 0.1597222222222222; 0.003472222222222222
x3/frame128.png; 16.575457040137234; 19.88999701432901; 18.23272702723312; 0.7307692307692307; 0.4030157642220699; 0.3721727210418095; 0.3015764222069911; 0.15455791638108293; 0.0027416038382453737
x3/frame129.png; 40.96960503603683; 27.3056746558547; 34.13763984594576; 0.3296051570183007; 0.35; 0.3195804195804196; 0.24265734265734265; 0.1076923076923077; 0.008741258741258742
x3/frame130.png; 46.66241589572999; 9.07949709734163; 27.87095649653581; 0.4290499902089686; 0.3941712204007286; 0.370856102003643; 0.3307832422586521; 0.18469945355191256; 0.008743169398907104
x3/frame131.png; 32.061892991399496; 17.1187140076012; 24.590303499500347; 0.4680602505897193; 0.3856691253951528; 0.3607305936073059; 0.2929399367755532; 0.10291534949069196; 0.006322444678609062
x3/frame132.png; 45.75523633530087; 89.96314913976673; 67.8591927375338; 0.6708348400773115; 0.3689286944540131; 0.3689286944540131; 0.3582500861178092; 0.23734068205304856; 0.0165346193592835
x3/frame133.png; 37.81957684290305; 23.287127698883403; 30.553352270893225; 0.5166767047383348; 0.31737529293605626; 0.24271844660194175; 0.20522263140274524; 0.10913960495480415; 0.008369601606963508
x3/frame134.png; 30.764486479851843; 100.58912644926343; 65.67680646455764; 0.41088195345020156; 0.24746192893401014; 0.22842639593908629; 0.1947969543147208; 0.07233502538071065; 0.004758883248730965
x3/frame135.png; 52.54733525097124; 23.89066513045018; 38.21900019071071; 0.5621307410832517; 0.29273255813953486; 0.25319767441860463; 0.15843023255813954; 0.09156976744186046; 0.006104651162790698
x3/frame136.png; 24.41572950664834; 27.852026048640337; 26.133877777644337; 0.5528030224792592; 0.34524158125915083; 0.22371888726207906; 0.1774524158125915; 0.05944363103953148; 0.002342606149341142
x3/frame137.png; 22.06412560489779; 55.32339454728092; 38.693760076089355; 0.5868150001509272; 0.3173010380622837; 0.25397923875432526; 0.20207612456747404; 0.11418685121107267; 0.008304498269896194
x3/frame138.png; 35.12999961111417; 48.98827822852512; 42.059138919819645; 0.3484342765949165; 0.29113418530351437; 0.2480031948881789; 0.222444089456869; 0.14416932907348243; 0.010383386581469648
x3/frame139.png; 6.985818241803681; 86.34373926417551; 46.6647787529896; 0.32257750662462015; 0.3593060864451632; 0.3337253748897383; 0.2728609232578653; 0.1643634225227874; 0.008526903851808291
x3/frame140.png; 24.844356147109238; 70.12688030540934; 47.48561822625929; 0.4667475226811713; 0.33188792528352234; 0.27885256837891925; 0.2114743162108072; 0.13942628418945963; 0.02334889926617745
x3/frame141.png; 53.44514072655238; 46.147256500184795; 49.79619861336859; 0.4170741405435612; 0.25651720542231493; 0.2384428223844282; 0.21098366353840806; 0.12234966979492527; 0.008342022940563087
x3/frame142.png; 43.00631656772849; 119.9681185418194; 81.48721755477393; 0.28706716924589704; 0.26356350184956845; 0.24568434032059186; 0.17940813810110975; 0.0906288532675709; 0.007398273736128237
x3/frame143.png; 16.953399616646227; 134.67730165176803; 75.81535063420714; 0.4771191303242387; 0.27350427350427353; 0.2559218559218559; 0.23467643467643468; 0.15824175824175823; 0.00805860805860806
x3/frame144.png; 42.90752636492102; 29.104907694267897; 36.00621702959446; 0.32606351557885066; 0.28593556381660473; 0.2379182156133829; 0.18649318463444858; 0.0848822800495663; 0.006505576208178439
